http://org.softlang.com/EcorePackageGenmodel,stargazers_count,pushed_at,http://org.softlang.com/EcorePackageXMI,http://org.softlang.com/qegal/EE,http://org.softlang.com/Folder,language,repository,http://org.softlang.com/Ant,genmodel,http://org.softlang.com/qegal/EJ1,http://org.softlang.com/qegal/EJ3,http://org.softlang.com/Pom,http://org.softlang.com/qegal/EJ2,http://org.softlang.com/Gradle,http://org.softlang.com/EcorePackageJava,state,http://org.softlang.com/File,http://org.softlang.com/EcoreClassifierJava,http://org.softlang.com/EcoreClassifierXMI,duplicates,http://org.softlang.com/GeneratorModel,http://org.softlang.com/qegal/E,http://org.softlang.com/qegal/G,http://org.softlang.com/Ecore,sha,http://org.softlang.com/qegal/EJJ,http://org.softlang.com/correspondsTo,eobject,http://org.softlang.com/qegal/J,size,http://org.softlang.com/partOf,ecore,default_branch,http://org.softlang.com/qegal/EJc2,components,sha_data,http://org.softlang.com/manifestsAs,created_at,http://org.softlang.com/Genmodel,http://org.softlang.com/uri,http://org.softlang.com/refersTo,updated_at,http://org.softlang.com/EcoreFactoryJava,http://org.softlang.com/name,http://org.softlang.com/OSGiProject,uniform_build,http://org.softlang.com/XML,http://org.softlang.com/nsUri,http://org.softlang.com/Manifest,http://org.softlang.com/refOccurs,http://org.softlang.com/Java,http://org.softlang.com/elementOf,time,watchers_count,http://org.softlang.com/nsPrefix,forks_count
1.0,0.0,2016-07-12T15:48:32Z,1.0,,22.0,Java,sdirix/emfjsontest,0.0,1.0,,1.0,0.0,,0.0,1.0,done,57.0,5.0,4.0,0.0,1,1.0,1.0,1.0,e946840fed0c2bf97ed828f8882f8fee8b1c451c,,4.0,4.0,1.0,57.0,84.0,1.0,master,1.0,1.0,2016-07-12T15:48:32Z,79.0,2016-07-12T14:20:38Z,1.0,9.0,1.0,2016-07-12T14:34:12Z,1.0,4.0,2.0,True,11.0,7.0,1.0,8.0,16.0,46.0,625,0.0,1.0,0.0
1.0,0.0,2013-07-16T07:50:19Z,1.0,,26.0,Java,scodifdo/test,0.0,1.0,1.0,,0.0,,0.0,,done,28.0,,33.0,0.0,1,1.0,1.0,1.0,69383acb1bfcbf10b54f44159b0e2054da282c8e,,,0.0,,148.0,88.0,1.0,master,,1.0,2013-07-16T07:19:10Z,54.0,2013-07-15T12:27:23Z,1.0,33.0,1.0,2013-07-16T07:50:24Z,,33.0,2.0,True,4.0,34.0,1.0,6.0,11.0,56.0,634,0.0,1.0,0.0
1.0,0.0,2013-07-16T13:32:34Z,1.0,,27.0,Java,scodifdo/softmodeler,0.0,1.0,1.0,,0.0,,0.0,,done,43.0,,33.0,0.0,1,1.0,1.0,1.0,c45a8b9c0ba95a16e3eb0e083bd4609aa1440a59,,,0.0,,192.0,104.0,1.0,master,,1.0,2013-07-16T13:29:23Z,70.0,2013-07-16T08:32:30Z,1.0,33.0,1.0,2013-07-16T13:32:34Z,,33.0,2.0,True,8.0,34.0,1.0,9.0,13.0,62.0,641,0.0,1.0,0.0
1.0,0.0,2017-03-07T15:01:40Z,1.0,,3.0,0,roegnarak/YaTM,0.0,1.0,1.0,,0.0,,0.0,,done,6.0,,8.0,0.0,1,1.0,1.0,1.0,1298ac5baad9b4575560b3b19ce18507c9bad96f,,,0.0,,5.0,18.0,1.0,master,,1.0,2017-03-07T15:01:26Z,9.0,2017-02-05T20:52:49Z,1.0,8.0,1.0,2017-02-05T20:52:49Z,,8.0,1.0,True,4.0,9.0,1.0,2.0,,18.0,656,0.0,1.0,0.0
1.0,0.0,2015-12-31T11:35:07Z,1.0,,38.0,Java,rameshsind/organization-chart-birt-plugin,0.0,1.0,1.0,,0.0,1.0,0.0,1.0,done,39.0,1.0,1.0,0.0,1,1.0,1.0,1.0,76130ae253cd5327bf63328c6d74c8a3d3a877ab,,,1.0,1.0,37.0,79.0,1.0,master,,1.0,2013-04-30T03:20:59Z,77.0,2015-12-31T11:32:35Z,1.0,2.0,1.0,2015-12-31T11:33:14Z,1.0,1.0,2.0,True,5.0,4.0,1.0,11.0,26.0,43.0,625,0.0,1.0,0.0
1.0,0.0,2016-08-26T15:19:34Z,1.0,,36.0,Java,raghucssit/HelloWorld,0.0,1.0,,1.0,0.0,,0.0,1.0,done,117.0,4.0,6.0,0.0,1,1.0,1.0,1.0,3bbb7e9391846b4f2dca6cebe15bfe7b3ab9a0f9,,5.0,7.0,1.0,12968.0,160.0,1.0,master,1.0,1.0,2016-08-26T15:19:34Z,153.0,2014-12-26T08:35:33Z,1.0,10.0,1.0,2016-05-01T16:19:15Z,1.0,6.0,3.0,True,11.0,9.0,1.0,11.0,24.0,57.0,750,0.0,1.0,0.0
2.0,0.0,2015-07-05T18:28:55Z,2.0,,20.0,Java,ra138212/lab5_ea975,0.0,1.0,,2.0,0.0,,0.0,2.0,done,88.0,13.0,18.0,0.0,1,2.0,2.0,2.0,21465fc2bd6f14a4b76c3c5a7b8a36de58a66df7,,15.0,7.0,2.0,380.0,129.0,1.0,master,1.0,1.0,2015-07-05T18:25:14Z,108.0,2015-07-05T18:20:12Z,1.0,31.0,1.0,2015-07-05T18:28:56Z,2.0,18.0,1.0,True,9.0,24.0,1.0,2.0,36.0,89.0,657,0.0,2.0,0.0
1.0,0.0,2015-05-18T16:27:23Z,1.0,,11.0,Java,ra136253/EA975-Lab05,0.0,1.0,,1.0,0.0,,0.0,1.0,done,84.0,14.0,14.0,0.0,1,1.0,1.0,1.0,9a3d4a340349ae54cf0d3dec25c871f54ee62191,,15.0,6.0,1.0,1436.0,110.0,1.0,master,,1.0,2015-05-18T16:26:58Z,95.0,2015-05-18T16:05:00Z,1.0,28.0,1.0,2015-05-18T16:07:12Z,1.0,14.0,1.0,True,8.0,17.0,1.0,2.0,34.0,78.0,891,0.0,1.0,0.0
2.0,0.0,2014-10-22T12:54:08Z,5.0,,55.0,Java,qvt/xtend2m,0.0,2.0,1.0,4.0,0.0,,0.0,4.0,done,225.0,54.0,54.0,0.0,2,5.0,2.0,2.0,7cb4c0240503eae2a9f37424b4398ce550799bae,,58.0,11.0,4.0,600.0,340.0,2.0,master,,1.0,2014-10-22T12:54:07Z,280.0,2014-02-11T22:04:28Z,2.0,108.0,2.0,2014-10-22T12:54:08Z,4.0,54.0,2.0,True,16.0,67.0,1.0,18.0,173.0,320.0,688,0.0,5.0,1.0
27.0,0.0,2016-11-25T13:42:10Z,30.0,2.0,1350.0,Java,pzzz/toometa,0.0,27.0,,30.0,0.0,,0.0,29.0,done,2883.0,282.0,285.0,0.0,27,30.0,27.0,27.0,407a56021494f07899f3c7656382bd2eda384e41,,314.0,6.0,29.0,1522.0,4574.0,27.0,master,1.0,1.0,2016-11-25T13:41:29Z,4233.0,2016-07-28T12:26:12Z,27.0,567.0,27.0,2016-07-28T12:47:49Z,29.0,285.0,105.0,True,379.0,373.0,1.0,1309.0,1564.0,2889.0,2825,0.0,30.0,0.0
1.0,0.0,2016-12-26T18:20:57Z,1.0,,50.0,Java,purukaushik/virtualvendingmachine,0.0,1.0,,1.0,0.0,,0.0,1.0,done,129.0,9.0,10.0,0.0,1,1.0,1.0,1.0,a70325ac886a586b9817eec8fecbaa0a994c95b8,,10.0,9.0,1.0,121.0,190.0,1.0,master,1.0,1.0,2016-12-26T18:20:56Z,179.0,2015-04-29T03:49:09Z,1.0,19.0,1.0,2016-12-26T18:20:58Z,1.0,10.0,5.0,True,16.0,13.0,1.0,23.0,57.0,108.0,672,0.0,1.0,0.0
2.0,0.0,2018-02-14T09:34:39Z,2.0,,13.0,Java,psneog/CS1308,0.0,2.0,1.0,2.0,0.0,,0.0,2.0,done,38.0,6.0,5.0,0.0,2,2.0,2.0,2.0,af484968b1492a91a4e9445c1c72eea7599ca712,1.0,8.0,6.0,2.0,23.0,59.0,2.0,master,,1.0,2018-02-14T09:34:38Z,51.0,2017-01-30T17:28:22Z,2.0,11.0,2.0,2018-02-13T06:33:19Z,2.0,5.0,1.0,True,9.0,11.0,1.0,2.0,24.0,58.0,645,0.0,2.0,1.0
2.0,0.0,2017-02-07T08:31:24Z,2.0,2.0,59.0,Java,rasayana/emf-assignment,0.0,2.0,,2.0,0.0,,0.0,1.0,done,206.0,2.0,24.0,0.0,2,2.0,2.0,2.0,2c58514d8ef6af15e12f116c1f72c21355a65ed9,,6.0,4.0,1.0,158.0,292.0,2.0,master,2.0,1.0,2017-02-07T08:30:11Z,265.0,2017-02-07T08:27:03Z,2.0,26.0,,2017-02-07T08:31:25Z,1.0,24.0,4.0,True,15.0,28.0,1.0,15.0,57.0,116.0,688,0.0,2.0,0.0
1.0,0.0,2017-01-06T19:25:58Z,1.0,,41.0,0,rkuo/emf-rea,0.0,1.0,1.0,,0.0,,0.0,,done,134.0,,7.0,0.0,1,1.0,1.0,1.0,cc1ff81755ea48e68795e55f989f5d37ecc3bf7f,,,0.0,,10863.0,183.0,1.0,master,,1.0,2017-01-06T19:24:24Z,175.0,2017-01-05T00:31:28Z,1.0,7.0,1.0,2017-01-05T00:31:28Z,,7.0,1.0,True,61.0,8.0,1.0,1.0,,74.0,1062,0.0,1.0,0.0
1.0,0.0,2015-01-30T16:30:16Z,1.0,,30.0,Java,rgranado/mis-pruebas,0.0,1.0,,1.0,0.0,,0.0,1.0,done,77.0,6.0,6.0,0.0,1,1.0,1.0,1.0,d6d325b9634a6bd8fdac358366423b8ee12d406a,,7.0,5.0,1.0,212.0,114.0,1.0,master,,1.0,2015-01-23T11:22:08Z,107.0,2015-01-22T10:59:00Z,1.0,12.0,1.0,2015-01-23T12:22:39Z,1.0,6.0,4.0,True,14.0,9.0,1.0,15.0,36.0,76.0,641,0.0,1.0,0.0
1.0,0.0,2017-04-27T18:18:37Z,1.0,,10.0,Java,rekikfadwa/EntretienObeo,0.0,1.0,,1.0,0.0,,0.0,1.0,done,103.0,28.0,28.0,0.0,1,1.0,1.0,1.0,11ef4a35280febdca183c5babfeb5e0776c36242,,29.0,12.0,1.0,66.0,142.0,1.0,master,,1.0,2017-04-27T18:17:57Z,113.0,2017-04-27T07:44:46Z,1.0,56.0,,2017-04-27T08:21:41Z,1.0,28.0,1.0,True,7.0,31.0,1.0,8.0,89.0,160.0,625,0.0,1.0,0.0
1.0,0.0,2013-05-25T02:42:22Z,1.0,,17.0,Java,reg-bas/CustomTaskExample,0.0,1.0,,1.0,0.0,,0.0,1.0,done,30.0,3.0,3.0,0.0,1,1.0,1.0,1.0,881a27af2e484230b086d18f47693f000326e841,,4.0,6.0,1.0,139.0,51.0,1.0,master,,1.0,2013-05-25T02:42:22Z,47.0,2013-05-16T16:16:48Z,1.0,6.0,1.0,2013-11-25T04:22:13Z,1.0,3.0,1.0,True,5.0,6.0,1.0,12.0,18.0,37.0,641,0.0,1.0,1.0
1.0,0.0,2012-08-25T07:23:09Z,1.0,,31.0,Java,redrezo/littledatastore,0.0,1.0,,1.0,0.0,,0.0,1.0,done,46.0,,2.0,0.0,1,1.0,1.0,1.0,616f384e274fcc440f38b81be57e58e4310f83a1,,1.0,0.0,1.0,120.0,80.0,1.0,master,1.0,1.0,2012-08-25T07:23:03Z,77.0,2012-08-15T16:59:53Z,1.0,2.0,1.0,2014-05-07T07:32:04Z,,2.0,3.0,True,12.0,4.0,1.0,9.0,23.0,48.0,641,0.0,1.0,0.0
1.0,0.0,2016-06-25T23:19:50Z,5.0,,95.0,Java,3003agnes/EMF,0.0,1.0,1.0,4.0,0.0,,0.0,4.0,done,296.0,11.0,11.0,0.0,1,5.0,1.0,1.0,10e7ed2cd159e076553f8c26ece88fcb9571cd28,,15.0,3.0,4.0,193.0,407.0,1.0,master,,1.0,2016-06-25T23:19:38Z,391.0,2016-06-25T22:58:00Z,1.0,22.0,1.0,2016-06-25T23:18:46Z,4.0,11.0,4.0,True,13.0,24.0,1.0,15.0,74.0,133.0,813,0.0,5.0,0.0
1.0,0.0,2015-06-21T19:42:33Z,1.0,,1159.0,HTML,Philipp-E/YASA,0.0,1.0,,1.0,0.0,,0.0,1.0,done,3681.0,31.0,31.0,0.0,1,1.0,1.0,1.0,3fdbcdbde582a9ba46f4251470cf49d4a4217fc7,,32.0,1.0,1.0,26787.0,4872.0,1.0,master,,1.0,2015-06-21T19:41:51Z,4840.0,2015-06-14T09:26:48Z,1.0,62.0,1.0,2015-06-24T15:53:25Z,1.0,31.0,4.0,True,128.0,34.0,1.0,16.0,170.0,374.0,4704,0.0,1.0,0.0
2.0,0.0,2016-08-02T12:35:49Z,2.0,,55.0,Java,PeterAsmussen/msbe.grpM,0.0,2.0,,2.0,0.0,,0.0,2.0,done,124.0,15.0,15.0,0.0,2,2.0,2.0,2.0,15a4b5cb40fe8566c5c4f91376c2c8f830737713,,17.0,2.0,2.0,154.0,197.0,2.0,master,,1.0,2016-08-02T12:35:42Z,179.0,2016-07-26T11:37:15Z,2.0,30.0,2.0,2016-07-26T11:40:15Z,2.0,15.0,4.0,True,16.0,21.0,1.0,24.0,53.0,119.0,656,0.0,2.0,0.0
1.0,0.0,2016-04-14T09:51:19Z,1.0,,50.0,Java,Passtek/EMF-tutorial,0.0,1.0,,1.0,0.0,,0.0,1.0,done,69.0,4.0,5.0,0.0,1,1.0,1.0,1.0,ae699ac9f5859aa5dc2d65bdf89dd52db353c778,,5.0,4.0,1.0,70.0,125.0,1.0,master,1.0,1.0,2016-04-14T09:49:35Z,119.0,2016-04-14T09:19:43Z,1.0,9.0,1.0,2016-04-14T09:48:01Z,1.0,5.0,4.0,True,14.0,8.0,1.0,15.0,31.0,68.0,657,0.0,1.0,0.0
2.0,0.0,2017-12-12T11:56:13Z,4.0,,73.0,Java,PalladioSimulator/Palladio-QuAL-MonitorRepository,0.0,2.0,,4.0,0.0,,0.0,4.0,done,203.0,19.0,24.0,0.0,2,4.0,2.0,2.0,0c232c19337192b2ae14933c8b916e74cb4af4b9,,23.0,4.0,4.0,375.0,305.0,2.0,master,2.0,1.0,2017-12-12T11:55:30Z,276.0,2017-12-12T08:58:33Z,2.0,43.0,2.0,2017-12-12T09:38:15Z,4.0,24.0,6.0,True,29.0,36.0,1.0,88.0,96.0,198.0,667,0.0,4.0,0.0
1.0,0.0,2018-02-20T07:41:19Z,4.0,,138.0,Java,PalladioSimulator/Palladio-Addons-IntBIIS,0.0,1.0,1.0,3.0,0.0,,0.0,3.0,done,379.0,16.0,16.0,0.0,1,4.0,1.0,1.0,7b76f1bda0ab5ceb231083ccd41bbf8994cfa803,,19.0,15.0,3.0,1693.0,537.0,1.0,master,,1.0,2017-11-24T19:29:46Z,517.0,2017-10-02T08:58:42Z,1.0,32.0,1.0,2017-10-02T09:24:27Z,3.0,16.0,7.0,True,23.0,26.0,1.0,73.0,291.0,373.0,750,0.0,4.0,1.0
1.0,0.0,2013-08-27T05:32:40Z,1.0,,249.0,0,OPRoS/TaskEditor,0.0,1.0,,1.0,0.0,,0.0,1.0,done,2693.0,38.0,39.0,0.0,1,1.0,1.0,1.0,5c3827868d8f77f02375910b38772127ba841d18,,38.0,4.0,1.0,4944.0,2982.0,1.0,master,1.0,1.0,2013-08-27T05:31:01Z,2942.0,2013-08-11T23:36:21Z,1.0,77.0,1.0,2014-04-23T14:08:44Z,1.0,39.0,3.0,True,28.0,42.0,1.0,30.0,715.0,832.0,1750,0.0,1.0,0.0
2.0,0.0,2016-01-11T09:24:18Z,2.0,,17.0,Java,Nieo/tda593,0.0,1.0,,2.0,0.0,,0.0,2.0,done,154.0,42.0,42.0,0.0,1,2.0,2.0,2.0,91c7c966a1dfd3a4595bb10dee9f4162d788d4b6,,39.0,27.0,2.0,7377.0,216.0,1.0,master,1.0,1.0,2016-01-11T09:23:26Z,171.0,2015-11-22T14:43:47Z,1.0,84.0,1.0,2016-02-03T11:06:26Z,2.0,42.0,1.0,True,39.0,48.0,1.0,3.0,96.0,232.0,671,0.0,2.0,0.0
1.0,0.0,2015-09-14T11:13:34Z,1.0,,33.0,Java,NZR/SPLR-FEVER,0.0,1.0,,1.0,0.0,,0.0,1.0,done,133.0,20.0,18.0,0.0,1,1.0,1.0,1.0,8e27ccbbe6f936cf51883eede22b9aba4d3aaddf,,19.0,14.0,1.0,13056.0,185.0,1.0,master,,1.0,2015-09-14T11:13:29Z,166.0,2015-08-28T07:03:55Z,1.0,38.0,1.0,2015-08-29T10:31:02Z,1.0,18.0,1.0,True,12.0,21.0,1.0,2.0,80.0,138.0,890,0.0,1.0,1.0
1.0,0.0,2018-01-08T10:02:09Z,1.0,,7.0,Java,Phitrapy/SRLeaderBoard,0.0,1.0,,1.0,0.0,,0.0,1.0,done,33.0,9.0,9.0,0.0,1,1.0,1.0,1.0,dd6e3a0479f2463890b6810f9deff538d2fff20b,,10.0,7.0,1.0,107.0,50.0,1.0,master,,1.0,2018-01-08T10:02:05Z,40.0,2017-11-20T07:18:26Z,1.0,18.0,1.0,2017-11-20T07:37:41Z,1.0,9.0,1.0,True,6.0,12.0,1.0,2.0,23.0,55.0,609,0.0,1.0,0.0
1.0,0.0,2016-11-03T14:59:18Z,1.0,,40.0,Groff,RobWD/model-engineering-ws16,0.0,1.0,1.0,,0.0,,0.0,,done,116.0,,,0.0,1,1.0,1.0,1.0,63d900d5b7453e8403fc5febae7d395e10a8d2f8,,,0.0,,7269.0,157.0,0.0,master,,1.0,2016-11-03T14:58:53Z,156.0,2016-10-31T20:30:06Z,1.0,,1.0,2016-10-31T20:38:06Z,,,1.0,True,20.0,1.0,1.0,1.0,,26.0,858,0.0,1.0,0.0
2.0,0.0,2015-01-08T12:56:23Z,2.0,,64.0,Java,RickardBremer/mdsd,0.0,1.0,,2.0,0.0,,0.0,2.0,done,538.0,30.0,35.0,0.0,1,2.0,2.0,2.0,19286d98b5f844cc38b0bdeaa218a9841c8a24a1,,32.0,26.0,2.0,6164.0,640.0,1.0,master,1.0,1.0,2015-01-08T12:56:15Z,602.0,2014-12-03T08:22:37Z,1.0,65.0,,2015-01-08T12:56:24Z,2.0,35.0,1.0,True,15.0,41.0,1.0,2.0,121.0,214.0,815,0.0,2.0,0.0
1.0,0.0,2017-03-28T03:13:39Z,1.0,,68.0,Java,Quanticol/CGP,0.0,1.0,,1.0,0.0,,0.0,1.0,done,181.0,9.0,11.0,0.0,1,1.0,1.0,1.0,f8c01f75a4f66d4416dbb4ed0873b96756b271aa,,10.0,7.0,1.0,162.0,261.0,1.0,master,1.0,1.0,2017-03-28T03:11:25Z,249.0,2016-11-09T16:48:55Z,1.0,20.0,1.0,2016-11-09T16:56:46Z,1.0,11.0,5.0,True,16.0,14.0,1.0,23.0,128.0,180.0,625,0.0,1.0,0.0
1.0,0.0,2015-11-12T00:53:15Z,1.0,,27.0,HTML,PolyLog8430/TP2_LOG8430,0.0,1.0,,1.0,0.0,,0.0,1.0,done,206.0,14.0,16.0,0.0,1,1.0,1.0,1.0,7534e73a016099caac5e590d2d307414d0d61b6f,,15.0,3.0,1.0,744.0,250.0,1.0,master,1.0,1.0,2015-11-12T00:53:02Z,233.0,2015-10-22T18:24:01Z,1.0,30.0,1.0,2015-11-02T04:06:16Z,1.0,16.0,1.0,True,28.0,19.0,1.0,2.0,40.0,106.0,671,0.0,1.0,0.0
1.0,0.0,2017-02-12T21:15:57Z,1.0,,229.0,Java,NMO13/StategraphViewer,0.0,1.0,,1.0,0.0,,0.0,1.0,done,700.0,7.0,7.0,0.0,1,1.0,1.0,1.0,e42585a5e5ed7a4db618f934efcb7c14d5a542ac,,8.0,10.0,1.0,2457.0,937.0,1.0,master,,1.0,2017-02-12T21:15:56Z,929.0,2017-02-12T20:51:59Z,1.0,14.0,,2017-02-12T21:00:38Z,1.0,7.0,4.0,True,36.0,10.0,1.0,20.0,95.0,159.0,844,0.0,1.0,0.0
1.0,0.0,2013-03-01T03:24:08Z,1.0,,12.0,Java,Mahj/intellicod-decobat-3d,0.0,1.0,,1.0,0.0,,0.0,1.0,done,71.0,12.0,12.0,0.0,1,1.0,1.0,1.0,ad58e233f482a75d85e91b3d27b5f177b0bd3bd1,,13.0,24.0,1.0,204.0,96.0,1.0,master,,1.0,2013-03-01T02:57:07Z,83.0,2013-03-01T03:18:33Z,1.0,24.0,1.0,2013-04-09T13:00:00Z,1.0,12.0,1.0,True,5.0,15.0,1.0,2.0,30.0,67.0,750,0.0,1.0,0.0
1.0,0.0,2016-12-20T21:03:15Z,1.0,,38.0,Java,M2TIIL2016-2017/SiteWeb,0.0,1.0,,1.0,0.0,,0.0,1.0,done,153.0,9.0,9.0,0.0,1,1.0,1.0,1.0,09d72d279e4b07ba432a58097f4e82c851e94ee6,,10.0,10.0,1.0,211.0,201.0,1.0,master,,1.0,2016-12-20T21:03:02Z,191.0,2016-10-20T12:00:47Z,1.0,18.0,1.0,2016-12-13T09:57:05Z,1.0,9.0,4.0,True,15.0,12.0,1.0,15.0,52.0,99.0,641,0.0,1.0,0.0
1.0,0.0,2015-12-18T17:40:52Z,1.0,,29.0,Java,LorenzoBettini/parsley-table-rcp-example,0.0,0.0,,1.0,0.0,,0.0,1.0,done,50.0,3.0,3.0,0.0,1,1.0,1.0,1.0,e108172af2a26fd90ef7c43e7071e33c72634fc9,,4.0,3.0,1.0,30.0,83.0,1.0,master,,1.0,2015-12-18T17:40:51Z,79.0,2015-12-18T17:32:51Z,1.0,6.0,1.0,2015-12-18T17:33:10Z,1.0,3.0,3.0,True,12.0,6.0,1.0,10.0,25.0,55.0,624,0.0,1.0,0.0
1.0,0.0,2017-10-20T16:02:16Z,1.0,,20.0,Java,LorenzoBettini/parsley-demo-ece2017,0.0,1.0,,1.0,0.0,,0.0,1.0,done,38.0,3.0,3.0,0.0,1,1.0,1.0,1.0,21ed720ddf9686db940d2dd263cc24a73b611b1a,,4.0,3.0,1.0,23.0,62.0,1.0,master,,1.0,2017-10-20T16:01:45Z,58.0,2017-10-20T14:43:11Z,1.0,6.0,1.0,2017-10-20T14:43:31Z,1.0,3.0,2.0,True,9.0,6.0,1.0,7.0,21.0,46.0,656,0.0,1.0,0.0
1.0,0.0,2016-03-27T18:55:47Z,1.0,,30.0,Java,Mashashi/jaexcel,0.0,1.0,,1.0,0.0,,0.0,1.0,done,65.0,4.0,6.0,0.0,1,1.0,1.0,1.0,d4522a6fa9efe6314fbd92a77c5a01ae5e14522e,,5.0,11.0,1.0,8000.0,102.0,1.0,master,1.0,1.0,2016-03-27T18:55:16Z,95.0,2016-03-27T17:49:27Z,1.0,10.0,1.0,2016-03-27T18:53:06Z,1.0,6.0,2.0,True,7.0,9.0,1.0,9.0,44.0,71.0,812,0.0,1.0,0.0
1.0,0.0,2017-09-05T07:49:13Z,1.0,,43.0,Java,MichelSc/projects.moplaf.oppt,0.0,1.0,,1.0,0.0,,0.0,1.0,done,173.0,16.0,16.0,0.0,1,1.0,1.0,1.0,48645f2608948aea6623774240d592de6baa023f,,17.0,10.0,1.0,1596.0,233.0,1.0,master,,1.0,2017-09-05T07:49:10Z,216.0,2015-05-05T15:58:27Z,1.0,32.0,1.0,2017-07-30T10:53:52Z,1.0,16.0,3.0,True,17.0,19.0,1.0,35.0,65.0,126.0,656,0.0,1.0,0.0
1.0,0.0,2018-01-22T09:41:01Z,1.0,,62.0,Java,MichelSc/projects.moplaf.ddop,0.0,1.0,,1.0,0.0,,0.0,1.0,done,518.0,74.0,74.0,0.0,1,1.0,1.0,1.0,0ccb409cb96a55aba2bcd67e4962da98d09f5994,,75.0,6.0,1.0,20589.0,655.0,1.0,master,,1.0,2018-01-22T09:41:07Z,580.0,2016-08-22T14:23:43Z,1.0,148.0,1.0,2017-07-30T10:53:21Z,1.0,74.0,3.0,True,31.0,77.0,1.0,47.0,234.0,425.0,1062,0.0,1.0,0.0
1.0,0.0,2016-12-17T11:14:39Z,1.0,,46.0,Java,MichelSc/projects.belfius,0.0,1.0,,1.0,0.0,,0.0,1.0,done,101.0,7.0,7.0,0.0,1,1.0,1.0,1.0,53702119f25228c24f991ff3668d571596d189b0,,8.0,7.0,1.0,72.0,155.0,1.0,master,,1.0,2016-12-17T11:13:42Z,147.0,2015-03-12T20:32:46Z,1.0,14.0,1.0,2016-12-17T11:14:40Z,1.0,7.0,4.0,True,18.0,10.0,1.0,16.0,43.0,89.0,907,0.0,1.0,0.0
1.0,0.0,2017-11-07T18:06:32Z,1.0,,25.0,Java,MichelSc/common.moplaf.scheduler,0.0,1.0,,1.0,0.0,,0.0,1.0,done,225.0,9.0,9.0,0.0,1,1.0,1.0,1.0,64c195524204fb7e661699300db14532426c71b0,,10.0,0.0,1.0,1821.0,260.0,1.0,master,,1.0,2017-11-07T18:06:29Z,250.0,2017-08-03T19:31:30Z,1.0,18.0,1.0,2017-08-04T10:35:23Z,1.0,9.0,2.0,True,9.0,12.0,1.0,16.0,36.0,73.0,657,0.0,1.0,0.0
1.0,0.0,2013-11-22T17:17:32Z,1.0,,26.0,0,MatthieuPERIN/dataDictionary-Tool-Development,0.0,1.0,,1.0,0.0,,0.0,1.0,done,76.0,10.0,10.0,0.0,1,1.0,1.0,1.0,b2b7fc1cd0f72d42f2b7a843241de3f60335c5d0,,11.0,1.0,1.0,196.0,113.0,1.0,master,,1.0,2013-11-22T17:17:03Z,102.0,2013-12-17T13:14:22Z,1.0,20.0,1.0,2014-07-04T12:23:12Z,1.0,10.0,2.0,True,8.0,13.0,1.0,5.0,32.0,70.0,609,0.0,1.0,0.0
1.0,0.0,2016-12-02T09:30:19Z,1.0,,8.0,Java,RobinSegura/mdi,0.0,1.0,,1.0,0.0,,0.0,1.0,done,33.0,8.0,8.0,0.0,1,1.0,1.0,1.0,0706c960aeebbbc93b1030bd65f2cf7cf145be0f,,9.0,3.0,1.0,19.0,50.0,1.0,master,,1.0,2016-12-02T09:26:19Z,41.0,2016-12-02T09:27:49Z,1.0,16.0,1.0,2016-12-02T09:30:20Z,1.0,8.0,1.0,True,6.0,11.0,1.0,3.0,23.0,53.0,632,0.0,1.0,0.0
1.0,0.0,2015-07-14T04:43:23Z,1.0,,74.0,Java,RockychengJson/humiee,0.0,1.0,,1.0,0.0,,0.0,1.0,done,417.0,48.0,52.0,0.0,1,1.0,1.0,1.0,48b6eaa71b8b93054ea6201cf50f0e3095625946,,49.0,20.0,1.0,592.0,544.0,1.0,master,1.0,1.0,2011-10-12T10:50:17Z,491.0,2015-07-14T04:40:50Z,1.0,100.0,,2015-07-14T04:41:42Z,1.0,52.0,3.0,True,11.0,55.0,1.0,15.0,216.0,339.0,687,0.0,1.0,0.0
1.0,0.0,2014-04-29T13:24:00Z,1.0,,66.0,0,TristanFAURE/pickerExplorer,0.0,1.0,,1.0,0.0,,0.0,1.0,done,144.0,3.0,3.0,0.0,1,1.0,1.0,1.0,6145e466f1aa6065761fa3ea8e95c5d352fde002,,4.0,6.0,1.0,308.0,214.0,1.0,master,,1.0,2014-04-29T12:57:28Z,210.0,2014-04-29T12:37:10Z,1.0,6.0,1.0,2014-04-29T13:24:00Z,1.0,3.0,3.0,True,24.0,6.0,1.0,25.0,85.0,127.0,624,0.0,1.0,0.0
3.0,0.0,2014-05-19T09:42:49Z,3.0,,131.0,Java,TristanFAURE/oclCheckTool,0.0,3.0,,3.0,0.0,,0.0,3.0,done,210.0,14.0,16.0,0.0,3,3.0,3.0,3.0,7bfdb9aa043f54903898cdef8a3ade0d7c4b2b6f,,17.0,19.0,3.0,284.0,362.0,3.0,master,2.0,1.0,2014-05-19T09:42:02Z,341.0,2014-05-19T08:34:59Z,3.0,30.0,3.0,2014-05-19T09:42:49Z,3.0,16.0,10.0,True,39.0,25.0,1.0,75.0,109.0,216.0,821,0.0,3.0,0.0
